,district name,district code,1. Under-Developed_BF,2. Moderately-Developed_BF,3. Developed_BF,1. Under-Developed_FC,2. Moderately-Developed_FC,3. Developed_FC,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,Water,Evergreen Needleleaf forest,Evergreen Broadleaf forest,Deciduous Needleleaf forest,Deciduous Broadleaf forest,Mixed forest,Closed shrublands,Open shrublands,Woody savannas,Savannas,Grasslands,Permanent wetlands,Croplands,Urban and built-up,Cropland/Natural vegetation mosaic,Snow and ice,Barren or sparsely vegetated,No_HH,ELG_POP,BF_RUD,BF_INT,BF_ADV,CHH_RUD,CHH_INT,CHH_ADV,FC_RUD,FC_INT,FC_ADV,MSL_INT,MSL_ADV,MSW_RUD,MSW_INT,MSW_ADV,EMP_AL,EMP_NAL,EMP_UN,ASSET_TV,ASSET_COMPUTER,ASSET_MOBILE,ASSET_NONE,ASSET_VEHICLE,EMP_F,LIT%,MSL,MSW,CHH,FC,BF,EMP_AG_NONAG,Asset,EMP_FEMALE,LIT
335,Latehar,359,0.96,0.02,0.03,0.92,0.08,0.00,5141,0,0,0,0,50,77,29,29,13,14,8,7,10,3,4,2,2,2,6,1,1,2,3,2,1,2,1,0,4,1,0,0,3,2,0,0,1,1,0,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2305.384314,1552.74902,2,6.811764706,6618.698039,13.95294118,6.450980392,0,6097.639216,34,2037.223529,0,0,143440,633244,85.94223438,2.33631623,11.46875139,41.81613706,55.5551227,2.626732432,81.50599972,15.7431379,2.660197992,66.30314975,33.29337981,41.8285778,54.67356316,3.499190602,12.93371907,7.300345522,48.05683117,0.105958777,0.048279567,0.308338915,0.359275453,0.083893824,21.55535623,60.81352528,1. Under-Developed,1. Under-Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,1. High Unemployement,1. Low Asset Ownership,3. High Female Emp,1. Low Literacy
336,Chatra,347,0.97,0.01,0.03,0.87,0.12,0.01,4666,0,0,0,0,3,13,17,4,8,7,6,8,6,5,4,4,3,6,8,0,5,5,3,4,6,0,3,0,1,1,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532.9843137,580.3921569,29.77254902,136.2745098,7622.635294,5,145.054902,0,6051.203922,25.71372549,1397.654902,0,0,193177,901004,86.6312765,2.22117954,11.01849237,39.34102714,56.23776381,4.420277259,81.58500805,13.32812654,4.963862675,80.66760432,19.25533216,46.97601319,47.81769724,5.204801814,15.58428153,7.714061203,53.91629782,0.120080186,0.052716845,0.449783784,0.289031381,0.108555537,16.52889443,61.41371181,1. Under-Developed,1. Under-Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,1. High Unemployement,1. Low Asset Ownership,2. Moderate Female Emp,1. Low Literacy
337,Palamu,358,0.96,0.00,0.04,0.80,0.18,0.02,5067,0,0,0,66,49,168,81,56,34,20,26,14,3,5,4,7,6,3,5,3,2,4,0,3,4,2,3,2,2,1,0,0,2,1,0,1,0,2,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502.6352941,115.2470588,2,92.43921569,5468.509804,0.047058824,70.01176471,0,12849.47451,72.54117647,272.4431373,0,12.83529412,391054,1769206,82.34929524,1.18240243,16.1331031,35.38444921,58.46982309,6.149841454,72.80051195,18.71157999,8.153806635,75.76288109,23.96908176,26.17692314,68.4865103,5.343643589,9.44073217,8.738609297,56.83170869,0.176815107,0.061363392,0.459936735,0.293997374,0.126955515,14.00747002,65.36774124,1. Under-Developed,2. Moderately-Developed,3. Developed,1. Under-Developed,1. Under-Developed,1. High Unemployement,1. Low Asset Ownership,2. Moderate Female Emp,1. Low Literacy
338,Rohtas,234,0.88,0.00,0.12,0.14,0.81,0.06,3572,0,0,0,0,135,373,291,188,131,73,53,39,25,4,7,9,10,7,4,6,3,1,3,7,2,3,6,0,6,2,2,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.84313725,132.6509804,5.545098039,363.4039216,1551.635294,0.682352941,292.9686275,0,13914.95294,437.4039216,331.4745098,0,14.78823529,530292,2817835,66.39552926,1.212032616,31.69541498,40.24935526,53.55064983,6.20323897,21.21166112,63.40481659,14.12036897,68.41416993,31.09805126,3.909561336,88.57996953,7.499878746,12.62316637,9.770160425,63.13716027,0.268069262,0.083261578,0.647483219,0.185946441,0.144827444,8.266488279,74.01398591,1. Under-Developed,2. Moderately-Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,1. High Unemployement,2. Mod Asset Ownership,1. Low Female Emp,2. Moderate Literacy
339,Kaimur (bhabua),233,0.95,0.00,0.05,0.22,0.76,0.02,3630,0,0,0,1,251,53,115,59,58,31,25,22,19,16,7,7,5,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.1568627,156.3372549,0,124.3764706,3334.937255,1.717647059,61.71764706,0,10025.90196,84.32156863,925.3647059,0,0,261040,1382888,81.16661048,0.986111324,17.42416679,35.4640013,58.17175912,6.366531566,23.2109692,68.04171851,7.60973414,75.22582593,24.30209278,10.08969468,86.05139059,3.864442614,15.4410914,6.028326227,61.8894661,0.212757141,0.072437519,0.572679034,0.229989201,0.125048077,9.896535367,69.88331665,1. Under-Developed,2. Moderately-Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,1. High Unemployement,1. Low Asset Ownership,1. Low Female Emp,2. Moderate Literacy
340,Aurangabad,235,0.91,0.00,0.09,0.17,0.80,0.03,3563,0,0,0,0,106,209,123,63,38,19,8,12,5,12,3,3,10,4,3,1,1,4,2,2,5,4,1,2,0,3,1,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.58039216,136.345098,5.450980392,116.4431373,279.8352941,0,81.44313725,0,13498.68627,267.2784314,26.15294118,0,0,428660,2283907,74.08245673,1.385231186,24.0016099,38.75276186,54.89192367,6.355293939,22.82403303,65.87056642,10.05381001,82.69294966,17.00660174,5.873682172,90.25515957,3.866731676,15.04470191,8.087851213,60.47698089,0.145747033,0.081925047,0.584812665,0.219964258,0.112796566,10.98726875,71.09575828,1. Under-Developed,2. Moderately-Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,1. High Unemployement,1. Low Asset Ownership,1. Low Female Emp,2. Moderate Literacy
341,Gaya,236,0.91,0.01,0.07,0.35,0.62,0.03,5536,0,0,0,0,6,182,159,100,54,39,34,31,13,15,19,17,8,10,7,4,9,11,5,10,9,3,6,7,1,6,3,6,1,2,4,3,3,4,3,4,4,1,2,4,0,3,5,3,1,1,3,3,1,0,1,3,2,2,0,1,1,0,0,0,0,0,0,167.6352941,115.7098039,0,10,1677.854902,1.623529412,23,0,19284.72941,264.854902,397.172549,0,1,849287,4510404,65.03237127,2.66622355,31.47041236,38.43541053,54.72780521,6.8362968,30.30199921,50.03309882,17.95990378,69.31364733,30.2019507,9.629359333,81.50565722,8.88118928,15.68218723,11.9055854,55.88457265,0.255153542,0.097526966,0.557091317,0.25166535,0.145910618,14.71318312,67.12161483,1. Under-Developed,2. Moderately-Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,1. High Unemployement,1. Low Asset Ownership,2. Moderate Female Emp,1. Low Literacy
342,Bhojpur,231,0.88,0.00,0.12,0.15,0.78,0.07,2728,0,0,0,0,2,44,79,45,40,30,17,12,7,8,5,6,3,2,2,3,3,2,1,2,1,1,2,2,1,2,3,2,0,1,1,1,1,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.37254902,234.8588235,1,0,105.2196078,0,9969.776471,210.172549,16.57647059,0,4.203921569,475498,2602053,67.4102297,1.959265864,29.9691883,37.76816769,53.6486389,8.575323766,24.65327951,56.84271669,16.9195963,76.36133885,23.09855352,2.976285494,92.95679099,4.074899579,13.2769394,9.413297884,64.5441119,0.252864138,0.087981137,0.602466639,0.207177239,0.135560038,7.516756961,71.44912114,1. Under-Developed,2. Moderately-Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,1. High Unemployement,1. Low Asset Ownership,1. Low Female Emp,2. Moderate Literacy
343,Arwal,240,0.92,0.00,0.08,0.04,0.95,0.01,842,0,0,0,0,0,1,5,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,78.66666667,2,0,15.84705882,0,2754.34902,84.01568627,13,0,0.047058824,126675,615657,75.25198816,2.170045392,21.95086165,31.88242589,60.59798776,7.51690152,12.50295165,81.03442352,4.927351885,93.97651233,5.842854549,3.417485692,95.16780186,1.427041642,21.90018143,6.011789032,59.28219772,0.106184575,0.053524152,0.521505948,0.272917805,0.079197426,11.53174576,67.97080192,1. Under-Developed,2. Moderately-Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,1. High Unemployement,1. Low Asset Ownership,1. Low Female Emp,2. Moderate Literacy
344,Jehanabad,239,0.87,0.01,0.13,0.09,0.86,0.06,1081,0,0,0,0,0,19,26,17,6,4,3,6,7,0,4,2,3,1,0,2,4,1,2,2,1,1,2,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4068.313725,59.99607843,0,0,0,203560,1041090,68.04376597,1.991660935,29.45484427,34.90797897,56.50112891,8.589476322,17.51440755,66.93175526,13.03882688,77.79486245,21.73753537,5.458172038,90.46435989,4.065084005,17.90767369,8.974056037,61.35358134,0.212274469,0.064754657,0.536719041,0.284686461,0.098196532,10.15310876,67.84437465,1. Under-Developed,2. Moderately-Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,1. High Unemployement,1. Low Asset Ownership,1. Low Female Emp,2. Moderate Literacy
345,Patna,230,0.69,0.01,0.30,0.09,0.73,0.19,2251,0,0,0,0,0,188,330,171,133,182,7,75,120,10,60,84,1,32,30,20,17,15,12,14,5,11,12,12,15,13,9,8,6,9,6,11,4,4,9,6,7,7,3,5,3,7,10,5,16,0,6,3,5,7,6,5,9,5,9,17,12,99,0,26.90196078,0,0,0,0,6,10.62352941,447.7960784,3,0,266.0627451,0,12321.90196,835.7254902,217.8588235,1.062745098,113.4392157,1699588,8561000,31.34908307,3.253369111,64.48444341,54.77233253,38.91843364,6.312821637,13.71535666,33.32640005,51.98213514,26.75732436,72.87183735,5.336982375,57.49344212,37.20283398,8.301974068,19.75125569,63.39042168,0.610149715,0.183361036,0.665616136,0.131337254,0.336051932,7.758182455,75.50350426,2. Moderately-Developed,2. Moderately-Developed,2. Moderately-Developed,3. Developed,3. Developed,1. High Unemployement,2. Mod Asset Ownership,1. Low Female Emp,2. Moderate Literacy
346,Buxar,232,0.90,0.00,0.09,0.14,0.79,0.07,1847,0,0,0,0,18,164,95,25,13,11,8,7,1,3,0,1,4,1,1,0,1,2,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.88627451,0,0,28.58039216,0,7352.996078,101.8352941,53.22352941,0,1.015686275,288133,1551788,71.30134729,1.461115527,26.73253428,36.14409734,53.68452104,10.17170682,22.71815065,61.13531633,14.94470748,75.76176835,23.8543558,4.138115037,91.26447752,4.588418543,14.48226175,9.049238685,62.46742467,0.216107523,0.075068195,0.625312158,0.193809987,0.129831568,9.196810389,70.9758034,1. Under-Developed,2. Moderately-Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,1. High Unemployement,1. Low Asset Ownership,1. Low Female Emp,2. Moderate Literacy
347,Ghazipur,195,0.91,0.01,0.09,0.21,0.75,0.04,2033,0,0,0,6,605,742,511,222,78,38,38,4,16,14,12,6,1,2,4,2,2,5,4,1,1,1,1,3,1,2,2,2,2,2,2,1,0,1,2,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.3372549,0,0,151.5215686,0,14579.50588,148.9529412,4.929411765,0,2.639215686,606060,3394455,73.10026631,1.622716398,24.53052899,41.27387717,48.84530245,9.873332178,28.98511781,59.26925271,11.1480233,73.28978649,26.31438191,5.876580537,78.2872209,15.82840626,14.83734502,10.28548029,61.38272565,0.297738303,0.099356012,0.6532338,0.097993068,0.203687288,12.23168373,72.72796369,1. Under-Developed,2. Moderately-Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,1. High Unemployement,2. Mod Asset Ownership,2. Moderate Female Emp,2. Moderate Literacy
348,Chandauli,196,0.87,0.01,0.11,0.18,0.76,0.06,1547,0,0,0,0,267,533,333,171,70,56,38,27,26,11,12,9,11,11,5,2,6,4,6,3,8,5,10,2,6,4,6,0,3,3,3,4,9,2,4,1,5,5,2,3,3,0,5,1,1,1,2,1,1,1,3,3,2,1,3,3,0,0,0,2,0,0,0,22,5,16,110.8352941,1525.145098,0,128.5607843,4,8816.396078,145.2941176,455.4156863,0,6.588235294,334441,1852296,69.90676891,2.71420101,26.71547926,47.54836877,46.13672277,6.314860917,19.61446085,64.43642735,15.42093912,60.7690334,38.77443286,15.35740056,68.29338897,16.34566964,9.560189084,11.4188553,61.07841295,0.400878642,0.076185189,0.607642529,0.104985582,0.206566575,10.8980962,72.081406,1. Under-Developed,2. Moderately-Developed,2. Moderately-Developed,2. Moderately-Developed,1. Under-Developed,1. High Unemployement,2. Mod Asset Ownership,1. Low Female Emp,2. Moderate Literacy
349,Varanasi,197,0.75,0.04,0.21,0.23,0.61,0.16,252,0,0,0,0,132,315,276,219,99,73,64,43,43,38,22,22,10,16,13,17,12,9,4,5,8,7,6,5,9,3,10,8,10,2,3,4,3,4,4,3,5,4,4,4,7,5,4,5,9,4,7,3,1,7,7,5,4,13,8,11,7,25,80,0,0,0,0,0,0,0,67.96862745,0,0,63.84705882,0,6166.4,576.2705882,7,0,7.764705882,813308,4585848,34.18283221,4.097790136,60.93316775,55.0560758,40.24240005,4.704259026,22.23081698,29.07258013,48.31282356,27.98115954,71.65036985,7.28438562,47.47473024,45.21733415,5.96469835,23.68427824,61.9283282,0.638077945,0.123231624,0.666967624,0.05494603,0.379957366,8.722508901,76.4628265,2. Moderately-Developed,2. Moderately-Developed,2. Moderately-Developed,3. Developed,3. Developed,3. High Non-AL,2. Mod Asset Ownership,1. Low Female Emp,2. Moderate Literacy
350,Jaunpur,194,0.91,0.02,0.08,0.42,0.53,0.04,3463,0,0,0,5,517,643,194,113,57,38,25,24,14,11,7,5,11,7,7,5,1,4,2,4,3,2,4,3,0,4,2,2,2,1,1,3,1,1,0,5,1,3,0,2,1,2,1,2,2,2,1,1,2,2,4,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17826.11765,152.8117647,0,0,0,713735,4117836,76.72072128,4.14949372,18.43876271,47.34318438,45.86652455,6.789167969,44.13179373,43.78854561,11.6677498,68.20859479,31.45325436,9.398006403,68.39685191,22.20726516,14.55813199,9.064809769,62.80298681,0.337801167,0.081182897,0.70876525,0.064593245,0.235333108,12.6161411,72.17769236,1. Under-Developed,2. Moderately-Developed,2. Moderately-Developed,2. Moderately-Developed,1. Under-Developed,1. High Unemployement,2. Mod Asset Ownership,1. Low Female Emp,2. Moderate Literacy
351,Pratapgarh,173,0.95,0.01,0.04,0.80,0.16,0.04,2513,0,0,0,1,434,1402,32,159,57,34,27,17,14,9,13,8,6,9,7,12,3,2,3,3,2,5,2,3,0,1,1,3,1,1,2,3,2,2,2,2,0,0,1,2,0,1,1,3,0,1,0,2,2,1,1,0,2,1,0,0,0,0,0,1,0,0,0,2,1,2,36.54117647,2,0,38.4745098,5,16424.35294,50.29019608,12,0,0,561859,2908588,83.22064842,2.670576782,13.70410352,50.78702753,43.28657564,5.926811353,70.83450118,17.50419358,11.31855394,70.24087965,29.50400812,14.27249968,62.87616128,22.84810157,11.72087625,8.545555438,61.50671735,0.272324492,0.06678748,0.6938021,0.052662963,0.236891653,12.87318795,70.58163618,1. Under-Developed,2. Moderately-Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,1. High Unemployement,2. Mod Asset Ownership,1. Low Female Emp,2. Moderate Literacy
352,Azamgarh,191,0.89,0.02,0.09,0.51,0.45,0.04,3815,0,0,0,2,419,654,241,127,73,29,17,11,18,10,9,9,7,6,4,6,4,6,5,4,2,3,4,6,1,1,2,2,3,2,1,1,3,0,1,6,2,2,1,0,1,0,3,2,3,2,2,0,2,2,0,0,3,4,1,1,1,0,0,0,0,0,0,0,0,0,76.28235294,0,0,82.04705882,2,18796.5451,124.6980392,2,0,8.764705882,718809,4244861,76.04944874,3.819689514,19.55109327,44.97245137,46.6364962,8.388592241,51.41088231,37.61040555,10.54529089,68.09334232,31.55314583,1.863232653,81.55770337,16.58054184,11.09046916,9.468201668,64.89706023,0.25763141,0.076703126,0.712199492,0.070059224,0.215416259,10.85086178,71.44184462,1. Under-Developed,2. Moderately-Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,1. High Unemployement,2. Mod Asset Ownership,1. Low Female Emp,2. Moderate Literacy
353,Ambedkar Nagar,178,0.91,0.03,0.07,0.60,0.37,0.03,1767,0,0,0,0,151,374,220,129,81,62,31,26,19,19,12,14,7,8,10,9,5,4,6,8,6,6,4,2,3,3,2,2,6,4,2,1,2,1,1,0,4,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.4745098,0,0,75.35686275,0,10103.51373,88.90588235,5,0,22.05490196,411976,2300092,77.58907582,4.34527254,17.12874803,44.70761379,45.43410369,9.856130212,58.20163796,32.76352603,8.335860341,68.38401023,31.34232965,1.843236499,70.29452225,27.87069077,12.08169065,9.709742045,62.12229772,0.183778557,0.077122852,0.653579798,0.066551544,0.195759151,11.13964137,72.73504712,1. Under-Developed,2. Moderately-Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,1. High Unemployement,2. Mod Asset Ownership,1. Low Female Emp,2. Moderate Literacy
354,Sultanpur,179,0.93,0.02,0.05,0.75,0.22,0.04,3249,0,0,0,570,0,1062,341,123,69,60,35,28,24,15,18,15,12,7,7,6,9,11,2,12,4,5,2,2,3,2,2,0,1,3,6,0,2,3,5,1,2,2,0,1,4,0,1,3,2,4,1,0,1,1,1,1,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19691.89412,88.28235294,0,0,0,656599,3409629,80.8559975,3.313549975,15.36963306,44.1113104,47.75074376,8.139248004,66.58550439,21.29967301,11.79777596,59.75067614,40.00724171,8.625234885,65.27945611,26.09814971,13.02690117,8.612843216,61.84227082,0.238873536,0.074401866,0.650446898,0.061231272,0.21074007,11.24568098,69.98207136,1. Under-Developed,2. Moderately-Developed,3. Developed,1. Under-Developed,1. Under-Developed,1. High Unemployement,2. Mod Asset Ownership,1. Low Female Emp,2. Moderate Literacy
355,Faizabad,177,0.89,0.01,0.11,0.68,0.24,0.08,2473,0,0,0,0,23,255,161,176,177,33,0,36,28,29,19,14,10,3,2,6,6,2,3,2,2,3,4,2,2,2,5,5,0,1,2,4,1,2,2,4,3,1,2,3,3,5,6,2,1,2,3,4,2,6,2,0,3,6,2,1,5,4,6,0,0,0,0,0,0,1,161.3568627,2,0,125.9098039,0,11747.53333,211,10.56078431,0,35.07058824,481023,2412725,70.79462417,2.226491457,26.60425635,44.03223588,47.72925536,8.233845159,57.93222715,21.69496053,20.00548643,62.54173189,37.08937764,2.293142947,74.16969958,23.53374745,12.65469542,11.25428716,61.14550975,0.288196837,0.074848864,0.61400153,0.064759461,0.237482175,10.47342735,70.14748884,1. Under-Developed,2. Moderately-Developed,3. Developed,1. Under-Developed,1. Under-Developed,1. High Unemployement,2. Mod Asset Ownership,1. Low Female Emp,2. Moderate Literacy
356,Basti,185,0.94,0.01,0.05,0.67,0.30,0.04,2716,0,0,0,0,0,121,297,210,126,65,42,31,24,8,10,13,6,8,2,6,3,3,2,3,0,5,3,6,2,2,4,2,4,2,2,1,1,1,4,3,1,3,0,2,1,2,3,1,2,1,2,2,1,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0.341176471,1.309803922,151.9098039,0,0,94.77647059,0,12594.76471,104.0901961,1,0,25.29019608,403762,2195231,80.53582531,2.444543815,16.58402376,50.58052764,39.80101817,9.614433503,59.64608383,26.77772871,12.99271749,67.85060704,31.75433176,1.431216657,65.21847351,33.34416364,14.34669062,7.131777931,62.62079025,0.227886703,0.083259598,0.688108604,0.068538969,0.221208189,10.50823353,68.06659527,1. Under-Developed,2. Moderately-Developed,3. Developed,1. Under-Developed,1. Under-Developed,1. High Unemployement,2. Mod Asset Ownership,1. Low Female Emp,2. Moderate Literacy
357,Gonda,183,0.93,0.00,0.06,0.81,0.14,0.05,4633,0,0,0,0,0,37,96,126,82,47,46,31,19,20,15,12,9,10,12,5,5,3,1,5,5,4,2,1,2,2,2,0,4,1,3,3,3,1,1,0,1,1,1,5,0,3,0,2,4,0,1,1,1,3,2,2,2,1,2,2,4,0,0,0,0,3.654901961,0,1,131.1490196,1.68627451,70.40392157,35.28235294,0,80.98039216,0,17719.02353,129,6.917647059,0,24.35294118,578216,3058158,83.27148246,1.380336414,14.83946795,40.8135861,48.78646267,10.40416505,71.05400093,16.30948642,12.18349094,75.87981066,23.80508858,1.572653472,62.39412002,36.02523711,18.35840398,7.529467084,59.55186096,0.177066629,0.064431969,0.611586684,0.093188603,0.181717965,10.65180413,59.86685449,1. Under-Developed,2. Moderately-Developed,3. Developed,1. Under-Developed,1. Under-Developed,1. High Unemployement,2. Mod Asset Ownership,1. Low Female Emp,1. Low Literacy
358,Sant Kabir Nagar,186,0.95,0.01,0.04,0.62,0.35,0.03,1815,0,0,0,0,2,78,75,21,11,6,10,0,0,3,6,4,8,1,4,3,2,3,7,0,2,1,2,1,2,3,4,1,0,0,0,2,1,2,0,1,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.760784314,2,0,5.745098039,47.10588235,7078.639216,44.79607843,2,0,2.682352941,275277,1540245,82.58863763,2.822999742,14.04897322,47.73831704,42.60199871,9.659798676,57.67705439,32.24959913,9.179308115,65.98502272,33.70010135,1.529145915,62.03448599,36.43791708,11.63678506,7.236381225,62.49823892,0.208641263,0.078934074,0.71480083,0.079366583,0.180532086,10.62103756,67.31338196,1. Under-Developed,2. Moderately-Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,1. High Unemployement,2. Mod Asset Ownership,1. Low Female Emp,2. Moderate Literacy
359,Gorakhpur,188,0.89,0.01,0.10,0.71,0.21,0.08,2853,0,0,0,0,15,483,30,328,5,77,97,3,39,37,26,41,0,17,14,19,13,8,13,13,9,8,6,8,3,6,7,4,4,3,3,6,4,8,9,5,6,7,4,4,4,4,4,3,2,10,7,0,3,4,8,3,11,10,5,8,18,20,19,12,0,0,0,4,72.33333333,0,43.07058824,3.17254902,0,61.4745098,16.88627451,14495.00392,348.4078431,40.2,0,11.02352941,828641,4548861,61.03171337,2.593844138,35.76496613,51.02203705,41.77234496,7.205355395,52.50847605,17.33225136,29.74537369,49.28724249,50.34395402,1.489739827,62.71090388,35.81421074,7.679460858,12.7849587,64.80426639,0.429214375,0.109662611,0.72072565,0.068228258,0.320883828,8.428439559,72.68217253,2. Moderately-Developed,2. Moderately-Developed,2. Moderately-Developed,1. Under-Developed,1. Under-Developed,1. High Unemployement,2. Mod Asset Ownership,1. Low Female Emp,2. Moderate Literacy
360,Maharajganj,187,0.89,0.02,0.09,0.72,0.23,0.05,3473,0,0,0,0,50,6,85,84,14,23,10,5,4,4,3,4,5,5,0,2,2,1,2,0,2,1,2,2,0,1,2,0,1,2,1,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,7,1149.047059,0,18.35686275,153.372549,3.341176471,12.91764706,19,11588.38431,24,60.12156863,0,4.82745098,448335,2378638,79.23292226,3.510464943,16.72005509,41.35865056,50.10479931,8.535894811,66.88306913,25.17594477,7.62969699,75.18737194,24.59566016,1.547203542,51.9630562,46.48669789,13.09661243,6.556609287,56.61185098,0.216354344,0.066085884,0.654228166,0.084064818,0.152649356,14.32634979,63.52828804,1. Under-Developed,2. Moderately-Developed,3. Developed,1. Under-Developed,1. Under-Developed,1. High Unemployement,2. Mod Asset Ownership,2. Moderate Female Emp,2. Moderate Literacy
361,Kushinagar,189,0.90,0.01,0.09,0.51,0.45,0.05,3221,0,0,0,0,0,90,162,85,44,44,30,14,5,5,11,7,4,2,6,3,5,4,2,2,2,4,6,2,2,3,2,1,1,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4.709803922,1,72.55686275,4.341176471,1,75.39215686,0,12685.09804,69.18823529,24.43529412,0,49.09019608,588036,3140134,80.86626006,2.15519424,16.53148702,37.06436256,54.40673343,8.528715929,52.84050483,39.91168687,6.983370066,74.69007357,25.08295155,1.437698202,67.62313056,30.94186989,11.49148412,6.173526353,62.99801219,0.198552141,0.06586358,0.68794732,0.09210733,0.155078791,10.15963013,65.69557223,1. Under-Developed,2. Moderately-Developed,3. Developed,2. Moderately-Developed,1. Under-Developed,1. High Unemployement,2. Mod Asset Ownership,1. Low Female Emp,2. Moderate Literacy
362,Deoria,190,0.92,0.00,0.07,0.68,0.26,0.06,2218,0,0,0,0,2,252,401,165,85,36,21,25,11,12,16,8,4,8,5,3,2,3,2,3,2,1,2,0,0,2,2,1,1,4,3,1,2,1,1,0,0,2,2,0,0,1,2,3,3,0,1,1,0,1,2,3,1,1,0,0,0,0,0,0,0,0,0,0,2,1,70.86666667,0,0,66.72156863,0,10964.82745,106,233.3254902,0,9.007843137,516029,2912257,74.65777272,1.51292563,23.24183466,47.78874152,44.06387761,8.139502044,59.07286122,23.39855996,17.12856254,63.7853018,35.84424984,1.296055648,75.12831856,23.57591511,8.353280634,9.418227856,67.07467782,0.28980734,0.081439392,0.759489806,0.079463511,0.223641669,8.553056959,71.97297491,1. Under-Developed,2. Moderately-Developed,3. Developed,1. Under-Developed,1. Under-Developed,1. High Unemployement,2. Mod Asset Ownership,1. Low Female Emp,2. Moderate Literacy
